143096;1;2;1;NEGrI                                   ;0;NEPO 50-32-200 D;618079
143096;1;2;2;233AEN200PER180                         ;1;32-200;618394
143095;1;2;1;NEGrII                                  ;0;NEPO 80-50-250;618080
143095;1;2;2;101H28274PEH049                         ;1;NE 80-50-250;618426
143095;1;2;2;103L28273GGG059                         ;1;NE 80-50-250;618427
143095;1;2;2;233ALN248PER223                         ;1;40+50-250;618428
143095;1;2;2;556C20228PLH139                         ;1;NE 21/22/23/25/26;618429
143095;1;2;2;743G31350POC029                         ;1;DN 20, ASME 3/4";618430
143095;2;2;1;PPA0INE02PAA000                         ;0;22.0219;618081
143094;1;2;1;FKGr0                                   ;0;FKPO 40-25-160;618063
143094;1;2;2;233AAN150PER135                         ;1;Ø150/135;618397
143093;1;2;1;NEGrI                                   ;0;NEPO 50-32-200 D;618055
143093;1;2;2;233AEN190PER162                         ;1;32-200;618410
143093;1;2;2;542AAB012PEH000                         ;1;NE-Größe 1+2;618411
143092;1;2;1;NEGrII                                  ;0;NEPO 80-50-250;618054
143092;1;2;2;233ALN225PER191                         ;1;40+50-250;618748
143092;1;2;2;681C30142STA049                         ;1;NE-Größe 1+2;618749
143092;1;2;2;810H30436STA269                         ;1;US-Motor 213T+215T;618750
143092;1;2;2;840H30153GGB239                         ;1;z.B. Rathi;618751
143092;1;2;2;860F30320GGB629                         ;1;z.B.Rathi;618752
143091;1;2;1;NEGrII                                  ;0;NEWO 100-65-260;618036
143091;1;2;3;101C30666DSG02A                         ;1;NEWO 100-65-250;618132
143091;1;2;2;103C30665GGG029                         ;1;NEW_ 100-65-250;618133
143091;1;2;2;145E30669DSG019                         ;1;NE 100-65-250;618134
143091;1;2;2;145E30668GGG019                         ;1;NE 100-65-250;618135
143091;1;2;2;145F28327GGG049                         ;1;NE 100-65-250;618136
143091;1;2;2;233AQN280PER238                         ;1;65+80-250;618137
143091;1;2;2;683F30882PET029                         ;1;NE-Größe 2;618138
143091;1;2;2;683C30882PET129                         ;1;NE-Größe 2;618139
143091;1;2;2;902HI0058SAA085                         ;1;5/8"x85;618140
143091;2;2;1;PPA0INE02PAA000                         ;0;22.0215;618060
143090;1;2;1;NEGrI                                   ;0;NEPO 80-50-200;618027
143090;1;2;2;233AGN141PER127                         ;1;40+50-200;618094
143090;1;2;2;101L27840PHH019                         ;1;NE 80-50-200;618114
143090;1;2;2;443K28179PHH019                         ;1;NE 40+50-200;618115
143089;1;2;1;NEGrI                                   ;0;NETO 80-50-200;618038
143089;1;2;2;101I27840FPF019                         ;1;NE 80-50-200;618128
143089;1;2;2;233AGN196FPR167                         ;1;40+50-200;618129
143089;1;2;2;433CL0260SBN040                         ;1;Burgmann;618130
143089;1;2;2;443A30567TEF039                         ;1;NE 40+50-200;618131
143089;2;2;1;PPA0INE01PAA000                         ;0;22.0213;618059
143087;1;2;1;FKGr0                                   ;0;FKPO 40-25-160;617988
143087;1;2;2;233AAN113PER102                         ;1;Ø113/102;618113
143086;1;2;1;VFGrII                                  ;0;VKPF 32-250 S;618031
143086;1;2;2;233DDK223PER245                         ;1;32-250;618398
143086;1;2;2;515H30950PPP089                         ;1;VKPF 32-250;618399
143086;1;2;2;710K30950PPP08B                         ;1;VKPF 32-250;618400
143086;1;2;2;748B30914PPP019                         ;1;VKPF 32-200, 32-250;618401
143086;1;2;2;680G24602PGH139                         ;1;VK_F 32-250 S;618402
